review,rating,sentiment
"매우 기대가 되는 도서 여서 읽고 리뷰 올리도록 하겠습니다, 사피엔스 최고입니다!",5,positive
잘 봤습니다~,4,positive
어제 배송와서 잠깐 읽었는데 내용이 어렵네요~,3,neutral
기대되네요~,4,positive
구매하길 정말 잘했어요,5,positive
잘 읽었습니다,3,neutral
좋은책입니다 꼭 일독을 권합니다,4,positive
좋은 책인거 같아 ㅋ,4,positive
동물복지를 얘기하면서 팔레스타인 얘기는 없네?,2,negative
잠자기 전에 읽기 좋아요. 정리가 잘 되어 있어어 비교적 쉽게 잘 읽힙니다.,5,positive
일단 한 번 읽어보자는 마음으로,3,neutral
한번씩 훑어보기좋은것같아요,3,neutral
좁은집을 넓게 쓰자! 라는 문구에 넘 공감해요! 신혼집 인테리어 구상중인데 넘 기대되요,5,positive
개인적으로 크게 도움되진 않았다.,2,negative
아이는 재밌다고 하네요.,3,neutral
재미있는 책이예요,5,positive
기계에 왜 감정이입을 하죠? 전제가 잘못 된 듯...,1,negative
오늘의 책 너마저 ㅠ,1,negative
기다리고 기다린던 책~ ABC메뉴분석부터 전문가 인터뷰까지 역시는 역시다!!,5,positive
혹시나 하고 읽고있지만.... 역시나. 뻔한 이야기..  리뷰들은 광고인듯...,2,negative
일단 기대감으로 잘 읽어볼게요 ㅎ,3,neutral
혹시나 했는데 역시나입니다. 문제만 제시하고 솔루션은 상식수준입니다.,1,negative
미래대비용,5,positive
내용이 특별한 것이 없습니다 같은 이야기가 너무 중복적으로 나와서 읽다가 놀랬습니다,3,neutral
자영업 하시는분들한테 정말 도움이 많이 될만한 책인거같아서 구입했습니다~!!!,5,positive
도움이 될까 하고 구입한 책...,3,neutral
책은 기대되나 이리 늦게 받게 될 줄은..15일 주문에 17일 출고... 당일배송도 아니네,3,neutral
겁나 재미있어요 짱짱!!,5,positive
좋아하는 스타일 책이에요,5,positive
상상속 그림이긴하지만 아이들이 읽어선 안될장면이 있군여~그다치 비추천,1,negative
별호에요,1,negative
책이 비쌈...,3,neutral
좋은 책 입니다. 추천해요.,5,positive
430쪽 넘어가니 드디어 쓸만한 내용이 나오기 시작한다!!!,3,neutral
아니 E북 주석 본문 하단에 달았다는데 왜 이북에서 안보여요 진짜 어이없네,1,negative
내용은 좋은데 번역이 거의 대학원생 수준..... 전문 번역가가 번역했다는 사실이 충격..,2,negative
"아프게 읽어왔고, 아직도 읽고 있고, 앞으로도 읽을 책.",5,positive
트라우마를이해함,3,neutral
"솔직히 댓글이 괜찮아서 읽었는데, 뉴스나 포털에서 이미 다뤘던 내용을 편집한것같네요.",1,negative
좋아요!,5,positive
쉽고 흥미롭다,3,neutral
별 하나도 아까움. 정치 서적임. 과학책 아님. 반품하고 싶음. 진심,1,negative
"이정모 관장의 나름 팬이라면 팬인데
이 책만큼은 비추천.
과학책을 표방한 정치책.",3,neutral
"과학책이 아니라 정치칼럼, 상식이 아니라 정치",1,negative
재미는 있는데 정치색이 너무 강해요.,3,neutral
"과학내용과 사회비판이 적절히 위트있게 버무려져 있는 책이지만, 살짝 아쉬운 면이 있습니다.",3,neutral
과알못인 친구도 재밌게 읽었다고 하여 저도 구입해보았습니다.,5,positive
"태극기부대말고는 다 좋아할 책, 아니 태극기부대도 꼭 읽어야 할 책..",5,positive
세상물정과학이란게 이런내용인줄 알았으면 안샀을겁니다만. 남극얼음 빼고 북극얼음만 녹진않죠.,1,negative
과학책이라고 생각하고 샀다가 처음엔 살짝 당황. 정치적 색채가 꽤 강한 과학에세이.,5,positive
아주 기발하진 않지만,3,neutral
전작도 재미있게 봤는데 두번째작품 얼른보고 세번째 작품도 빨리 봐야겠어요 기대합니다!,5,positive
"가벼운 소설, 무관심이 주제다. 그런데 작가는 소제에 대해 무관심했다.",2,negative
조선시대 역사는 날조된 역사다.,5,positive
불편하지만 객관적으로 역사 바라보기에 도움이 됩니다,3,neutral
일제강제징용자들이 자발적으로 건너갔다고 주장하는 작자,1,negative
보드카 샀다.,3,neutral
so so,1,negative
"52종의 술에 대한, 일종의 백과사전",4,positive
변질된 여성들에게 올바른 폐미니즘을 인식시키는게 먼저인것 같네요.효도와 폐미니즘은 다른것,1,negative
걍선물준다고삼 마음에들어함,3,neutral
꼭 읽어보셨으면 좋겠습니다.,5,positive
우리학교 선생인데 휴직인지 그만둔건지 안나오는거 보면 ㄹㅇ 돈 엄청 땡겼나보네 ㅋㅋ,3,neutral
2024.8.19,2,negative
기대됩니다.,4,positive
재미있을것 같아요 읽고싶네요,3,neutral
제목이 독특하네요,4,positive
남자 아이돌에 대한 가치가 너무 후하게 판정되어있어요.,1,negative
사랑에 대한 짧은 감성집. 술술읽히고 좋습니다.,3,neutral
제목이 열일한 책. 읽고나서 남는 문구가 없다!,2,negative
"사랑에 관한 책은 많지만, 사알 작가의 책은 역시나 기다리고 볼만한것같아요.",5,positive
저한테는 좀 이해하기 어려웠던 책이네요,2,negative
별로 추천하고싶지 않습니다,2,negative
인생에 불행만 있는 것은 아니에요. 슬기롭게 불행을 피해가고 극복해가야 합니다,5,positive
살아가는데 있어 필요한 불행 피하기 기술 꼭 배우고 싶어요. 기대됩니다.,5,positive
뜬구름잡는 느낌.감동이없다.,1,negative
"제목에 끌려서 주문했는데, 잘 읽히지가 않네요 ㅠ",3,neutral
좋아요ㅡ,3,neutral
추천사가 탄탄하다.,3,neutral
술술 읽히는 책은 아니다..워렌버핏과 리처드파인만을 너무 좋아하시는..,3,neutral
불행의 요소를 제거하고 인생을 지혜롭게 살아갈 수 있는 중요한 기술을 배워보고 싶습니다.,5,positive
기대되요,3,neutral
삶에 대한 통찰력과 지혜가 담긴 훌륭한 책,5,positive
각자 다양한 불행이 있는데 나에게 피하고 싶은 불행은 해당하사항이 없네요,1,negative
생활 적용  안되는 공상책,2,negative
좀 난해해서 잘 안 읽혔습니다.,2,negative
행운보다는 불행을 피하는 기술을 알고 싶었는데 어떤것들이 있는지 궁금합니다.,5,positive
세 번 째 읽는다. 배운다. 실천하게 한다. 강력하다.,5,positive
약간은 뻔한 내용...,3,neutral
걍선물준다고삼 마음에들어함,3,neutral
우리학교 선생인데 휴직인지 그만둔건지 안나오는거 보면 ㄹㅇ 돈 엄청 땡겼나보네 ㅋㅋ,3,neutral
같은 고민을 하는 사람으로서- 유리한 쪽보다는 유익한 쪽을...!,5,positive
페미니즘을 남성 입장에서 쉽게 접근할 수 있어 좋았습니다,4,positive
시대를 잘못탄 능력있는 어머니에 영향을 받은 개똥철학인듯 싶네요..,1,negative
2024.8.19,2,negative
죽음에 대한 시니컬한 할머니의 기록,5,positive
사는게 뭐라고 그리 힘들게,3,neutral
"소배우가 읽다 자는게 이해되는
제목에 속았다.",1,negative
"영국위주
쓸데없는걸 장황하고길게설명하는부분이 있음
손목시계부분은 손목시계광고보는줄",2,negative
이런 주제를 기대했어요~재미있길 바래요,3,neutral
추천받아서 구입했어요 주제가 흥미로워요,5,positive
이해력이 부족한건지 책제목과 동떨어진 내용이 많아 읽은동안 매우 지루했습니다.,2,negative
한번 읽어 볼만한 책입니다,4,positive
기대가 너무 컸던것 같지만 그래도 읽을만했음,3,neutral
"제목만 보고 기대한 이야기와는 다른, 불편한 진실만 늘어 놓고 변화를 요구한다.",2,negative
더 이상의 말이 필요없다. 속시원하다!,5,positive
몇페이지 읽다가 멈췄다. 외래어 표기 왜 이따위로 합니까? 욕하고 싶을 정도로 불편합니다.,1,negative
기대했던만큼은 아니지만 읽을만합니다,3,neutral
사건이 사고로 확장되어 사회문제에 대한 전반적인 문제로 다루는 점이 흥미롭습니다.,5,positive
비단 남자들만 가르치려들까? 여자들도 많다. 누구나 한번쯤 생각했을 내용. 참신함은 없다.,3,neutral
대화하듯 풀어내는 이야기가 재미있게 읽힐 수 있겠지만 혹 가벼워 보일 수 있다는 점.,3,neutral
유머랍시고 개저씨 유머 남발.. 하나도 안웃기고 걍 개저씨 냄새 풀풀 쉰내남,1,negative
많은도움이됐습니다,5,positive
일독의 필요성은 있으나 새로운 내용은 별로 없다.,3,neutral
제목에 끌려서 읽기 시작했지만 내용이 안읽힘.,2,negative
프레임을 깨고 통찰하는 것이 필요하다.,5,positive
가볍게 읽기 좋아요. '타인보다 더 민감한 사람'의 축약본 같아요.,3,neutral
읽으면 좀 릴랙스하는데 도움이 됨,3,neutral
감사합니다.,5,positive
"전공자가 읽기에는 내용이 너무 가볍고,
 별 도움이 안되네요.",1,negative
성격의 문제로 인한 사회적 장애나 관계론적 문제에있는사람들을 위한 책인듯,2,negative
민감한 사람들을 위해 좋아요,5,positive
남과의 대화를 곱씹거나 실수한 것을 탓하던 습관을 섬세한 감성과 배려로 바라봐야겠어요.,5,positive
돈 아까운 책. 돈 주고는 읽지 마세요.. 센서티브를 보세요.,1,negative
참고하는정도.,3,neutral
"큰 제목들은 공감이가는데, 세부적인 내용들은 잘.. 그래도 흥미로움!!",3,neutral
소중한 내용 잘읽었습니다.,5,positive
어디서 한번쯤 들어봤음직한 굉장히 뻔한 이야기들,2,negative
민감합니다,3,neutral
생각보다 읽을거리 없는 책인 것 같아요.,2,negative
설득력이 조금 떨어진다고 생각하지만 그래도 민감한 성격에 대해 생각해볼 기회를,2,negative
가볍게 마음정리 읽기편하네요,4,positive
'너 자신을 알라'를 아주 조심조심 빙빙돌려 얘기하고 있음;;,2,negative
"예민한 당신, 어쩌면 남들보다 더 많은 걸 보고 느낄 수 있는 특별한 사람일 수도.",5,positive
별로 특별할게 없는 내용,2,negative
민감한 사람들을 이해하기에 도움이 많이 되는 책입니다. 민감아이들을 이해하기에 좋은 책.,5,positive
읽으면서 생각하기 좋은 책입니다.,3,neutral
기대할게요,3,neutral
인간관계에 힘들어하는 내성적인 사람이 읽으면 젛을.책이네요.,5,positive
이런 부류의 책을 너무 많이 읽어서 인지 크게 와닿지는 않은 책이었어요.,2,negative
나 자신을 다시 생각할 수 있게 해주는 책,5,positive
도움받고 싶어서..,5,positive
예민하고 소심한 이들에게 심심한 위로를 보내는 책이네요.,3,neutral
예민함은 장점입니다.,5,positive
민감한 사람들을 위한 책,3,neutral
좋은 내용이에요.,5,positive
내가 나를 이해해도 주변에서 이해하지 못하면...,2,negative
내가 예민한 성격인지 아닌지 궁금해서 읽어보고 싶은 책이다.,3,neutral
"소소해요
참고해서사세요.",2,negative
아주 그렇게까지 와닿지는 않았던.,3,neutral
편안해지기 위해 읽기 시작했어요.,3,neutral
흥미롭게 읽었어요,3,neutral
좋아하는 작가님이 추천한 책 ~~,5,positive
한없이 예민하고 소심한 나에게 선물하는 책,5,positive
초초초 센서티브한 자들을 위한책. 왠만한 사람들은 명함도 못내밉니다.,3,neutral
도움이 됐어요.,4,positive
공감 가는 내용은 아니었습니다.,2,negative
제 성격인줄 알고 구매했으나...남 줘버렸습니다,1,negative
예민함을 긍정하는 사람에게는 어떠한 도움도 되지 않는 뻔한 이야기의 향연,1,negative
예민함이 고쳐야 할 성격은 아니라는것을 보여줍니다.,5,positive
민감~민감~,4,positive
"둔감력이란 책이 십여년전 베스트. 이젠 센서티브?
놀아나다 인생 끝날수도.",3,neutral
나역시 예민한 편이라 읽었는데 책 제목이 너버스여야 할 듯. 센서티브를 모독하지마라,2,negative
원래 외래어 표기법이 'si'가 '서'가 되나요? 아무리 생각해도 센시티브가 맞는 것 같은,3,neutral
나에 대해 알고 싶어서 읽어보려고 구매했어요. 기대됩니다~,3,neutral
알맹이가 빠진 뻔하디 뻔한 이야기들..,1,negative
"전문성, 객관성이 없습니다. 뇌과학자라는 타이틀을 왜 붙여둔 건지 모르겠네요.",2,negative
초6 아이 학교 수업 책입니다.,5,positive
.,2,negative
나도 너에게 가고 싶다,3,neutral
같이살인을저지른 에릭의엄마가읽읏연어떤책일까생각하게하는.그게올바른책의내용이엇을지,1,negative
"추천도서 읽고 리뷰 올리도록 하겠습니다,",5,positive
나는 호갱의 엄마입니다,5,positive
"읽은 내내 느끼던 꺼림직힘과 씁슬함이 뭔지...
벗어날려면 책을 덮으면 되는데 덮질 못했다",3,neutral
잘 알고 있다고 생각하는 내 아이에 대해 다시 생각해 보게 됩니다.,3,neutral
아들을키우는입장이지만.많은 깨우침을얻을것이란 희망은 내상상.자기자신을포장하고아들을포장하는책,1,negative
많은 생각을 하게 되는 책입니다.,5,positive
읽는내내 마음이 아프네요..,3,neutral
"현실부정, 현실도피, 책임회피",1,negative
